secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
822,62,115,5.718,18.0072,0,341,134.2,-1.68970300,53.82479800,0,6.73655,11,0,-255,0,0,0,0,0,0,0,0
823,65,115,5.7219,16.9272,0,326,134.6,-1.68974400,53.82477300,0,6.91112,11,0,-255,0,0,0,0,0,0,0,0
824,68,115,5.7266,17.028,0,323,134.8,-1.68979300,53.82474000,0,6.38427,11,0,-255,0,0,0,0,0,0,0,0
825,68,115,5.7315,17.388,0,323,135.2,-1.68984400,53.82470900,0,6.77507,11,0,-255,0,0,0,0,0,0,0,0
826,69,115,5.7363,16.5888,0,323,135.6,-1.68989600,53.82467800,0,6.77507,11,0,-255,0,0,0,0,0,0,0,0
827,70,115,5.7408,16.4376,0,327,136,-1.68994300,53.82464800,0,6.43947,11,0,-255,0,0,0,0,0,0,0,0
828,69,115,5.7456,17.0856,0,319,136.4,-1.68999400,53.82461700,0,6.90243,11,0,-255,0,0,0,0,0,0,0,0
829,70,116,5.7504,17.1,0,315,136.8,-1.69004400,53.82458700,0,7.30098,11,0,-255,0,0,0,0,0,0,0,0
830,70,116,5.7549,16.8624,0,326,137,-1.69009100,53.82455600,0,7.29088,11,0,-255,0,0,0,0,0,0,0,0
831,75,116,5.7595,16.6896,0,365,137.2,-1.69013800,53.82452700,0,7.38668,11,0,-255,0,0,0,0,0,0,0,0
832,73,116,5.7644,16.9488,0,350,137.6,-1.69018900,53.82449600,0,7.35194,11,0,-255,0,0,0,0,0,0,0,0
833,73,114,5.7689,16.7544,0,333,138,-1.69023900,53.82446900,0,7.21519,11,0,-255,0,0,0,0,0,0,0,0
834,72,114,5.7735,16.668,0,332,138.4,-1.69028800,53.82443900,0,7.65922,11,0,-255,0,0,0,0,0,0,0,0
835,72,114,5.7783,16.7904,0,332,138.6,-1.69033900,53.82440700,0,7.25956,11,0,-255,0,0,0,0,0,0,0,0
836,73,114,5.7833,17.1432,0,326,139,-1.69039000,53.82437500,0,7.22623,11,0,-255,0,0,0,0,0,0,0,0
837,74,114,5.7871,16.3584,0,328,139.4,-1.69043100,53.82435100,0,7.38997,11,0,-255,0,0,0,0,0,0,0,0
838,80,114,5.7917,16.3944,0,339,139.8,-1.69048000,53.82432100,0,7.4262,11,0,-255,0,0,0,0,0,0,0,0
839,83,113,5.7964,16.452,0,347,140,-1.69052800,53.82429000,0,7.0184,11,0,-255,0,0,0,0,0,0,0,0
840,83,113,5.8008,16.2504,0,370,140.4,-1.69057200,53.82425900,0,7.48305,11,0,-255,0,0,0,0,0,0,0,0
841,82,113,5.8053,15.84,0,377,140.8,-1.69061600,53.82422900,0,7.93716,11,0,-255,0,0,0,0,0,0,0,0
842,81,113,5.8099,16.452,0,368,140.8,-1.69066300,53.82419900,0,7.12083,11,0,-255,0,0,0,0,0,0,0,0
843,82,113,5.8142,16.2072,0,347,141.2,-1.69070700,53.82417200,0,7.16217,11,0,-255,0,0,0,0,0,0,0,0
844,83,113,5.8186,16.0272,0,358,141.6,-1.69075400,53.82414100,0,7.2017,11,0,-255,0,0,0,0,0,0,0,0
845,84,113,5.8234,16.2648,0,355,142,-1.69080400,53.82411000,0,7.61837,11,0,-255,0,0,0,0,0,0,0,0
846,85,113,5.8282,16.4664,0,361,142.2,-1.69085000,53.82408000,0,7.23503,11,0,-255,0,0,0,0,0,0,0,0
847,85,113,5.8326,16.3584,0,376,142.8,-1.69089700,53.82405000,0,7.54604,11,0,-255,0,0,0,0,0,0,0,0
848,86,113,5.8374,16.7472,0,381,143.4,-1.69094700,53.82401800,0,7.92647,11,0,-255,0,0,0,0,0,0,0,0
849,86,113,5.8423,17.0136,0,365,143.8,-1.69099500,53.82398400,0,8.31727,11,0,-255,0,0,0,0,0,0,0,0
850,85,113,5.847,17.0208,0,373,144.2,-1.69104500,53.82395300,0,8.25924,11,0,-255,0,0,0,0,0,0,0,0
851,83,111,5.8522,17.3376,0,381,144.6,-1.69109900,53.82392000,0,8.13958,11,0,-255,0,0,0,0,0,0,0,0
852,82,111,5.8559,16.7184,0,381,145.2,-1.69113500,53.82389300,0,9.7612,11,0,-255,0,0,0,0,0,0,0,0
853,81,111,5.8601,16.3368,0,400,145.6,-1.69117700,53.82386700,0,9.78335,11,0,-255,0,0,0,0,0,0,0,0
854,80,111,5.8645,16.02,0,405,146,-1.69121900,53.82383600,0,9.78335,11,0,-255,0,0,0,0,0,0,0,0
855,78,111,5.8689,15.7176,0,398,146.4,-1.69126100,53.82380500,0,9.85911,11,0,-255,0,0,0,0,0,0,0,0
856,77,111,5.8731,14.9976,0,382,146.8,-1.69130000,53.82377500,0,10.3948,11,0,-255,0,0,0,0,0,0,0,0
857,71,111,5.8771,15.3216,0,347,147.2,-1.69133600,53.82374500,0,10.0312,11,0,-255,0,0,0,0,0,0,0,0
858,71,111,5.8809,14.9904,0,313,147.6,-1.69136800,53.82371700,0,9.83382,11,0,-255,0,0,0,0,0,0,0,0
859,71,111,5.8845,14.3784,0,316,148,-1.69139800,53.82369000,0,10.1286,11,0,-255,0,0,0,0,0,0,0,0
860,70,111,5.8885,14.1336,0,346,148.6,-1.69143000,53.82365800,0,10.7775,11,0,-255,0,0,0,0,0,0,0,0
861,69,111,5.8917,13.3992,0,378,149,-1.69145500,53.82363400,0,11.2583,11,0,-255,0,0,0,0,0,0,0,0
862,68,111,5.8956,13.2624,0,381,149.4,-1.69148300,53.82360300,0,10.6623,11,0,-255,0,0,0,0,0,0,0,0
863,67,111,5.8993,13.2048,0,375,149.8,-1.69150800,53.82357600,0,10.791,11,0,-255,0,0,0,0,0,0,0,0
864,66,111,5.903,13.2984,0,373,150.2,-1.69153400,53.82354600,0,10.963,11,0,-255,0,0,0,0,0,0,0,0
865,65,111,5.9067,13.0824,0,374,150.6,-1.69155900,53.82351600,0,11.135,11,0,-255,0,0,0,0,0,0,0,0
866,66,111,5.9099,13.1472,0,378,151,-1.69158100,53.82348900,0,11.4326,11,0,-255,0,0,0,0,0,0,0,0
867,66,111,5.9134,12.8016,0,381,151.4,-1.69160400,53.82346200,0,11.5755,11,0,-255,0,0,0,0,0,0,0,0
868,66,111,5.9169,12.6792,0,384,151.8,-1.69162800,53.82343200,0,11.6657,11,0,-255,0,0,0,0,0,0,0,0
869,65,111,5.921,12.96,0,385,152.2,-1.69165200,53.82340000,0,11.5302,11,0,-255,0,0,0,0,0,0,0,0
870,65,111,5.9249,13.14,0,381,152.6,-1.69167200,53.82336700,0,11.0558,11,0,-255,0,0,0,0,0,0,0,0
871,66,111,5.928,12.9816,0,373,152.8,-1.69168300,53.82333900,0,10.451,11,0,-255,0,0,0,0,0,0,0,0
872,70,111,5.9314,13.0032,0,406,153.2,-1.69169600,53.82330900,0,10.6018,11,0,-255,0,0,0,0,0,0,0,0
873,73,111,5.9348,12.9024,0,417,153.6,-1.69171100,53.82327900,0,10.6972,11,0,-255,0,0,0,0,0,0,0,0
874,77,112,5.9385,12.6,0,399,154,-1.69172800,53.82324800,0,10.6972,11,0,-255,0,0,0,0,0,0,0,0
875,77,112,5.9422,12.4056,0,392,154.2,-1.69174600,53.82321700,0,10.1567,11,0,-255,0,0,0,0,0,0,0,0
876,77,112,5.9458,12.8664,0,393,154.6,-1.69176300,53.82318600,0,10.0178,11,0,-255,0,0,0,0,0,0,0,0
877,78,112,5.9495,13.0032,0,392,155,-1.69178000,53.82315300,0,9.95602,11,0,-255,0,0,0,0,0,0,0,0
878,77,112,5.9532,13.2408,0,380,155.4,-1.69179800,53.82312200,0,9.89425,11,0,-255,0,0,0,0,0,0,0,0
879,77,112,5.9569,13.248,0,365,155.8,-1.69181600,53.82309200,0,9.99972,11,0,-255,0,0,0,0,0,0,0,0
880,76,112,5.9606,13.2912,0,351,156.2,-1.69183300,53.82306100,0,10.0552,11,0,-255,0,0,0,0,0,0,0,0
881,76,112,5.9645,13.3992,0,351,156.8,-1.69185100,53.82302600,0,10.9485,11,0,-255,0,0,0,0,0,0,0,0
882,77,112,5.9689,13.9608,0,357,157.2,-1.69187100,53.82299000,0,10.6811,11,0,-255,0,0,0,0,0,0,0,0
883,78,112,5.9719,13.4928,0,382,157.6,-1.69188500,53.82296200,0,10.8379,11,0,-255,0,0,0,0,0,0,0,0
884,78,112,5.9757,13.5936,0,384,157.8,-1.69190400,53.82293100,0,10.2832,11,0,-255,0,0,0,0,0,0,0,0
885,79,112,5.9794,13.4856,0,386,158.4,-1.69192500,53.82290100,0,11.3643,11,0,-255,0,0,0,0,0,0,0,0
886,78,112,5.983,13.3848,0,384,158.8,-1.69194500,53.82287000,0,11.3643,11,0,-255,0,0,0,0,0,0,0,0
887,79,112,5.987,13.0464,0,368,159.2,-1.69196400,53.82283600,0,11.2832,11,0,-255,0,0,0,0,0,0,0,0
888,79,112,5.9909,13.6224,0,366,159.6,-1.69198000,53.82280200,0,11.2277,11,0,-255,0,0,0,0,0,0,0,0
889,80,112,5.9946,13.6008,0,366,160,-1.69200000,53.82277100,0,11.2277,11,0,-255,0,0,0,0,0,0,0,0
890,79,112,5.9985,13.8096,0,364,160.4,-1.69201600,53.82273600,0,11.1723,11,0,-255,0,0,0,0,0,0,0,0
891,79,117,6.0023,13.8672,0,356,160.6,-1.69203100,53.82270300,0,10.1602,11,0,-255,0,0,0,0,0,0,0,0
892,79,122,6.0062,13.824,0,348,161,-1.69205000,53.82267200,0,10.2767,11,0,-255,0,0,0,0,0,0,0,0
893,80,125,6.0101,13.8456,0,345,161.2,-1.69207100,53.82263700,0,9.45619,11,0,-255,0,0,0,0,0,0,0,0
894,80,125,6.0142,14.0904,0,355,161.6,-1.69209200,53.82260300,0,9.90548,11,0,-255,0,0,0,0,0,0,0,0
895,81,131,6.018,14.0472,0,362,162,-1.69211200,53.82257300,0,9.33649,11,0,-255,0,0,0,0,0,0,0,0
896,83,146,6.022,14.1912,0,366,162.4,-1.69213100,53.82253800,0,9.22538,11,0,-255,0,0,0,0,0,0,0,0
897,86,156,6.026,14.2344,0,374,162.8,-1.69214900,53.82250400,0,9.22538,11,0,-255,0,0,0,0,0,0,0,0
898,86,162,6.0302,14.4648,0,341,163.4,-1.69216900,53.82246800,0,9.62831,11,0,-255,0,0,0,0,0,0,0,0
899,85,167,6.0346,14.7096,0,315,163.8,-1.69218900,53.82243000,0,9.45632,11,0,-255,0,0,0,0,0,0,0,0
900,84,171,6.0386,14.8392,0,305,164.2,-1.69220800,53.82239600,0,9.43068,11,0,-255,0,0,0,0,0,0,0,0
901,80,173,6.0426,14.832,0,312,164.4,-1.69222700,53.82236100,0,9.40437,11,0,-255,0,0,0,0,0,0,0,0
902,82,174,6.0469,15.0768,0,344,164.8,-1.69224700,53.82232400,0,9.30896,11,0,-255,0,0,0,0,0,0,0,0
903,85,176,6.0512,15.1128,0,348,165,-1.69226900,53.82229000,0,9.26125,11,0,-255,0,0,0,0,0,0,0,0
904,85,176,6.0558,15.2496,0,352,165.2,-1.69229300,53.82225000,0,8.72043,11,0,-255,0,0,0,0,0,0,0,0
905,78,177,6.0606,15.84,0,353,165.4,-1.69231800,53.82220800,0,8.08446,11,0,-255,0,0,0,0,0,0,0,0
906,80,177,6.0654,16.4376,0,358,165.8,-1.69234200,53.82216700,0,7.91779,11,0,-255,0,0,0,0,0,0,0,0
907,82,177,6.0705,17.028,0,382,166.2,-1.69236800,53.82212500,0,7.70211,11,0,-255,0,0,0,0,0,0,0,0
908,82,178,6.0756,17.5968,0,357,166.4,-1.69239500,53.82208300,0,6.66569,11,0,-255,0,0,0,0,0,0,0,0
909,82,178,6.0806,17.856,0,342,166.8,-1.69242000,53.82204100,0,6.5566,11,0,-255,0,0,0,0,0,0,0,0
910,82,178,6.0858,18.108,0,335,167,-1.69244500,53.82199500,0,5.94122,11,0,-255,0,0,0,0,0,0,0,0
911,83,178,6.091,18.3816,0,350,167.4,-1.69247200,53.82195300,0,6.21045,11,0,-255,0,0,0,0,0,0,0,0
912,83,178,6.0961,18.4248,0,369,167.6,-1.69249900,53.82191000,0,5.67237,11,0,-255,0,0,0,0,0,0,0,0
913,83,178,6.1014,18.576,0,368,168,-1.69252900,53.82186500,0,5.96197,11,0,-255,0,0,0,0,0,0,0,0
914,84,178,6.1067,18.8064,0,350,168.4,-1.69256000,53.82181900,0,6.28191,11,0,-255,0,0,0,0,0,0,0,0
915,85,178,6.1116,18.5544,0,367,168.8,-1.69258400,53.82177800,0,6.68157,11,0,-255,0,0,0,0,0,0,0,0
916,85,178,6.1169,18.6624,0,373,169,-1.69261200,53.82173500,0,6.22559,11,0,-255,0,0,0,0,0,0,0,0
917,85,178,6.122,18.6048,0,366,169.4,-1.69264200,53.82169100,0,6.22559,11,0,-255,0,0,0,0,0,0,0,0
918,86,179,6.1267,18.2232,0,349,169.6,-1.69267100,53.82165300,0,6.25897,11,0,-255,0,0,0,0,0,0,0,0
919,87,178,6.1331,19.0152,0,349,170,-1.69271400,53.82160100,0,6.08397,11,0,-255,0,0,0,0,0,0,0,0
920,88,179,6.1384,19.332,0,348,170.4,-1.69275000,53.82155800,0,6.45407,11,0,-255,0,0,0,0,0,0,0,0
921,89,178,6.1439,19.4112,0,345,170.6,-1.69278500,53.82151400,0,6.04847,11,0,-255,0,0,0,0,0,0,0,0
922,88,178,6.1496,19.8792,0,300,171,-1.69282300,53.82147000,0,6.35807,11,0,-255,0,0,0,0,0,0,0,0
923,84,178,6.1555,20.7144,0,291,171.2,-1.69286300,53.82142100,0,5.94234,11,0,-255,0,0,0,0,0,0,0,0
924,85,178,6.1612,20.2392,0,301,171.4,-1.69290100,53.82137400,0,5.5385,11,0,-255,0,0,0,0,0,0,0,0
925,88,178,6.168,21.3264,0,317,171.8,-1.69294400,53.82132000,0,5.31041,11,0,-255,0,0,0,0,0,0,0,0
926,85,178,6.1733,21.2112,0,330,172,-1.69297900,53.82127600,0,5.31041,11,0,-255,0,0,0,0,0,0,0,0
927,84,178,6.1799,21.8016,0,341,172.2,-1.69302400,53.82122300,0,4.82912,11,0,-255,0,0,0,0,0,0,0,0
928,86,178,6.1867,22.4496,0,372,172.4,-1.69307700,53.82117200,0,4.69771,11,0,-255,0,0,0,0,0,0,0,0
929,89,178,6.1937,23.3568,0,369,172.4,-1.69313200,53.82111800,0,4.07271,11,0,-255,0,0,0,0,0,0,0,0
930,82,178,6.2007,23.508,0,338,172.6,-1.69318500,53.82106200,0,3.60371,11,0,-255,0,0,0,0,0,0,0,0
931,79,178,6.2078,24.7968,0,295,172.8,-1.69323600,53.82100900,0,3.52176,11,0,-255,0,0,0,0,0,0,0,0
932,81,178,6.2149,25.2576,0,345,173,-1.69328700,53.82095100,0,3.1017,11,0,-255,0,0,0,0,0,0,0,0
933,82,178,6.2221,25.5312,0,364,173.2,-1.69334100,53.82089400,0,3.04049,11,0,-255,0,0,0,0,0,0,0,0
934,84,178,6.2297,25.9632,0,361,173.4,-1.69339700,53.82083500,0,2.95277,11,0,-255,0,0,0,0,0,0,0,0
935,85,178,6.2372,26.3088,0,336,173.4,-1.69345500,53.82077600,0,2.36454,11,0,-255,0,0,0,0,0,0,0,0
936,86,178,6.2449,26.712,0,321,173.4,-1.69351100,53.82071800,0,1.98718,11,0,-255,0,0,0,0,0,0,0,0
937,87,178,6.2529,27.3312,0,334,173.6,-1.69357100,53.82065300,0,1.93415,11,0,-255,0,0,0,0,0,0,0,0
938,88,178,6.2611,28.0728,0,346,173.8,-1.69363600,53.82059100,0,1.88393,11,0,-255,0,0,0,0,0,0,0,0
939,86,179,6.2694,28.5264,0,336,174.2,-1.69370300,53.82052800,0,2.36586,11,0,-255,0,0,0,0,0,0,0,0
940,81,179,6.2775,28.9728,0,308,174.4,-1.69377000,53.82046500,0,2.32706,11,0,-255,0,0,0,0,0,0,0,0
941,81,178,6.2858,29.448,0,312,174.6,-1.69383700,53.82040400,0,2.28633,11,0,-255,0,0,0,0,0,0,0,0
942,82,178,6.294,29.5776,0,324,174.8,-1.69390400,53.82034200,0,2.24855,11,0,-255,0,0,0,0,0,0,0,0
943,82,178,6.3026,29.844,0,331,175,-1.69397200,53.82027700,0,2.20333,11,0,-255,0,0,0,0,0,0,0,0
944,83,178,6.311,29.988,0,331,175.2,-1.69403900,53.82021200,0,2.17826,11,0,-255,0,0,0,0,0,0,0,0
945,83,178,6.3194,30.1896,0,341,175.4,-1.69410600,53.82014800,0,2.41636,11,0,-255,0,0,0,0,0,0,0,0
946,84,178,6.3281,30.492,0,350,175.4,-1.69417700,53.82008200,0,2.41636,11,0,-255,0,0,0,0,0,0,0,0
947,84,177,6.3365,30.636,0,356,175.6,-1.69424800,53.82001800,0,2.40445,11,0,-255,0,0,0,0,0,0,0,0
948,84,178,6.3451,30.636,0,307,175.8,-1.69431800,53.81995100,0,2.39311,11,0,-255,0,0,0,0,0,0,0,0
949,84,177,6.3538,30.8232,0,298,176,-1.69439000,53.81988600,0,2.14107,11,0,-255,0,0,0,0,0,0,0,0
950,84,177,6.3628,31.2192,0,298,176,-1.69446000,53.81981800,0,1.89415,11,0,-255,0,0,0,0,0,0,0,0
951,84,177,6.3715,31.212,0,303,175.6,-1.69452900,53.81975000,0,1.19342,11,0,-255,0,0,0,0,0,0,0,0
952,85,177,6.38,31.32,0,310,175.8,-1.69459700,53.81968600,0,1.18481,11,0,-255,0,0,0,0,0,0,0,0
953,85,177,6.3884,31.1904,0,326,175.8,-1.69466400,53.81962300,0,0.952253,11,0,-255,0,0,0,0,0,0,0,0
954,85,177,6.3975,31.4352,0,332,176,-1.69473600,53.81955300,0,0.933938,11,0,-255,0,0,0,0,0,0,0,0
955,86,177,6.4062,31.2624,0,351,176.2,-1.69480600,53.81948800,0,0.925728,11,0,-255,0,0,0,0,0,0,0,0
956,86,176,6.4149,31.3056,0,348,176.6,-1.69487700,53.81941900,0,1.3855,11,0,-255,0,0,0,0,0,0,0,0
957,85,176,6.4239,31.5648,0,340,176.8,-1.69494900,53.81935100,0,1.36962,11,0,-255,0,0,0,0,0,0,0,0
958,85,177,6.4325,31.7592,0,340,177,-1.69501900,53.81928600,0,1.36962,11,0,-255,0,0,0,0,0,0,0,0
959,85,176,6.4411,31.428,0,345,177,-1.69508600,53.81921800,0,1.13974,11,0,-255,0,0,0,0,0,0,0,0
960,84,176,6.4498,31.4352,0,347,177.2,-1.69515200,53.81915000,0,1.36962,11,0,-255,0,0,0,0,0,0,0,0
961,83,176,6.4585,31.3992,0,344,177.2,-1.69522100,53.81908400,0,1.82939,11,0,-255,0,0,0,0,0,0,0,0
962,82,176,6.4674,31.3488,0,341,177.6,-1.69528700,53.81901400,0,2.04354,11,0,-255,0,0,0,0,0,0,0,0
963,81,176,6.4758,31.1472,0,361,178,-1.69535600,53.81895100,0,2.51973,11,0,-255,0,0,0,0,0,0,0,0
964,80,176,6.484,30.8736,0,352,178.4,-1.69542200,53.81889100,0,2.78775,11,0,-255,0,0,0,0,0,0,0,0
965,79,176,6.4924,30.672,0,327,178.8,-1.69548700,53.81882500,0,3.03406,11,0,-255,0,0,0,0,0,0,0,0
966,78,176,6.5008,30.4488,0,295,179.4,-1.69555000,53.81875800,0,3.28858,11,0,-255,0,0,0,0,0,0,0,0
967,76,176,6.5089,29.8656,0,231,179.8,-1.69560900,53.81869400,0,3.56018,11,0,-255,0,0,0,0,0,0,0,0
968,70,176,6.5166,29.3832,0,118,180.4,-1.69566400,53.81863500,0,4.10684,11,0,-255,0,0,0,0,0,0,0,0
969,68,176,6.524,28.8288,0,64,180.6,-1.69571800,53.81857700,0,4.37711,11,0,-255,0,0,0,0,0,0,0,0
970,67,176,6.531,27.7416,0,62,181,-1.69576900,53.81852200,0,4.71866,11,0,-255,0,0,0,0,0,0,0,0
971,76,176,6.5373,26.2296,0,84,181.2,-1.69581600,53.81847300,0,5.03612,11,0,-255,0,0,0,0,0,0,0,0
972,74,176,6.5435,24.9336,0,110,181.4,-1.69586300,53.81842300,0,4.90926,11,0,-255,0,0,0,0,0,0,0,0
973,71,176,6.5494,23.616,0,148,181.4,-1.69590500,53.81837500,0,4.43307,11,0,-255,0,0,0,0,0,0,0,0
974,70,176,6.5549,22.2192,0,167,181.6,-1.69594500,53.81833300,0,4.3089,11,0,-255,0,0,0,0,0,0,0,0
975,74,175,6.5606,21.3048,0,172,181.8,-1.69598600,53.81829000,0,4.18359,11,0,-255,0,0,0,0,0,0,0,0
976,72,175,6.5665,21.06,0,173,182.2,-1.69603200,53.81824300,0,4.14727,11,0,-255,0,0,0,0,0,0,0,0
977,71,174,6.5707,19.548,0,192,182.2,-1.69606200,53.81821100,0,3.65344,11,0,-255,0,0,0,0,0,0,0,0
978,71,173,6.5753,18.612,0,207,182.4,-1.69609500,53.81817500,0,3.309,11,0,-255,0,0,0,0,0,0,0,0
979,70,172,6.5797,17.856,0,203,182.6,-1.69612800,53.81813800,0,3.49328,11,0,-255,0,0,0,0,0,0,0,0
980,69,172,6.585,17.5608,0,193,182.8,-1.69616600,53.81809600,0,3.29921,11,0,-255,0,0,0,0,0,0,0,0
981,69,171,6.5901,16.9992,0,198,183,-1.69620400,53.81805500,0,3.3739,11,0,-255,0,0,0,0,0,0,0,0
982,69,170,6.595,17.496,0,205,183.2,-1.69624400,53.81802000,0,3.45949,11,0,-255,0,0,0,0,0,0,0,0
983,69,170,6.5997,17.6184,0,213,183.2,-1.69628000,53.81798200,0,3.45949,11,0,-255,0,0,0,0,0,0,0,0
984,68,169,6.6044,17.7984,0,212,183.4,-1.69631100,53.81794400,0,3.52138,11,0,-255,0,0,0,0,0,0,0,0
985,68,168,6.6092,17.4888,0,208,183.6,-1.69634500,53.81790600,0,3.58717,11,0,-255,0,0,0,0,0,0,0,0
986,67,167,6.6146,17.5968,0,221,183.8,-1.69638300,53.81786300,0,3.27958,11,0,-255,0,0,0,0,0,0,0,0
987,68,166,6.6185,16.9344,0,227,184.2,-1.69641300,53.81783400,0,4.30522,11,0,-255,0,0,0,0,0,0,0,0
988,68,165,6.6231,16.7904,0,223,184.4,-1.69644700,53.81779900,0,4.30522,11,0,-255,0,0,0,0,0,0,0,0
989,67,164,6.6276,16.6896,0,214,184.6,-1.69648000,53.81776200,0,4.29512,11,0,-255,0,0,0,0,0,0,0,0
990,66,164,6.6323,16.5744,0,206,184.8,-1.69651800,53.81772700,0,4.34329,11,0,-255,0,0,0,0,0,0,0,0
991,65,163,6.6368,15.9984,0,204,184.8,-1.69655600,53.81769400,0,3.95113,11,0,-255,0,0,0,0,0,0,0,0
992,65,162,6.6413,16.4448,0,226,185,-1.69659300,53.81765900,0,3.98741,11,0,-255,0,0,0,0,0,0,0,0
993,65,162,6.6458,16.3872,0,217,185.2,-1.69662800,53.81762500,0,4.43186,11,0,-255,0,0,0,0,0,0,0,0
994,65,161,6.6503,16.3008,0,215,185.4,-1.69666000,53.81759000,0,4.45077,11,0,-255,0,0,0,0,0,0,0,0
995,64,160,6.6547,16.164,0,216,185.6,-1.69669000,53.81755200,0,4.48865,11,0,-255,0,0,0,0,0,0,0,0
996,65,160,6.6591,16.0704,0,218,185.8,-1.69671800,53.81751700,0,4.57282,11,0,-255,0,0,0,0,0,0,0,0
997,63,160,6.6637,16.0776,0,178,186.2,-1.69674500,53.81747900,0,4.41675,11,0,-255,0,0,0,0,0,0,0,0
998,47,159,6.668,15.9984,0,133,186.4,-1.69677100,53.81744400,0,4.44708,11,0,-255,0,0,0,0,0,0,0,0
999,30,159,6.672,15.6672,0,87,186.6,-1.69679400,53.81740900,0,4.50264,11,0,-255,0,0,0,0,0,0,0,0
1000,13,158,6.6756,15.0408,0,41,187,-1.69681800,53.81738300,0,5.18822,11,0,-255,0,0,0,0,0,0,0,0
1001,0,158,6.6784,13.9176,0,0,187.2,-1.69684600,53.81736300,0,5.9025,11,0,-255,0,0,0,0,0,0,0,0
1002,11,156,6.6804,12.024,0,4,187.2,-1.69687200,53.81736300,0,5.45806,11,0,-255,0,0,0,0,0,0,0,0
1003,18,156,6.6823,10.2744,0,10,187.2,-1.69688200,53.81738000,0,5.01361,11,0,-255,0,0,0,0,0,0,0,0
1004,25,156,6.6852,9.5184,0,17,187.2,-1.69687100,53.81740600,0,4.56917,11,0,-255,0,0,0,0,0,0,0,0
1005,30,156,6.689,9.6336,0,23,187.2,-1.69684800,53.81743500,0,4.11462,11,0,-255,0,0,0,0,0,0,0,0
1006,35,155,6.6934,10.7928,0,27,187,-1.69681900,53.81747200,0,3.20553,11,0,-255,0,0,0,0,0,0,0,0
1007,68,155,6.6982,12.8592,0,48,186.8,-1.69679400,53.81751200,0,1.9193,11,0,-255,0,0,0,0,0,0,0,0
1008,78,155,6.7035,15.2856,0,58,186.6,-1.69676700,53.81755600,0,1.07683,11,0,-255,0,0,0,0,0,0,0,0
1009,78,154,6.7091,17.1936,0,36,186.4,-1.69673100,53.81760400,0,0.219683,11,0,-255,0,0,0,0,0,0,0,0
1010,77,153,6.7151,18.8064,0,9,186.2,-1.69668800,53.81765000,0,-1.22476,11,0,-255,0,0,0,0,0,0,0,0
1011,75,152,6.7215,20.2104,0,18,186,-1.69664200,53.81770100,0,-2.25155,11,0,-255,0,0,0,0,0,0,0,0
1012,73,151,6.7285,21.7872,0,27,185.8,-1.69659100,53.81775600,0,-2.53726,11,0,-255,0,0,0,0,0,0,0,0
1013,64,149,6.7356,23.0904,0,22,185.6,-1.69653800,53.81781200,0,-2.81895,11,0,-255,0,0,0,0,0,0,0,0
1014,46,147,6.7432,24.5736,0,15,185.2,-1.69648300,53.81787100,0,-3.34527,11,0,-255,0,0,0,0,0,0,0,0
1015,31,146,6.751,25.848,0,10,185,-1.69642900,53.81793300,0,-3.60168,11,0,-255,0,0,0,0,0,0,0,0
1016,16,143,6.7587,26.7768,0,5,184.8,-1.69637300,53.81799300,0,-3.40687,11,0,-255,0,0,0,0,0,0,0,0
1017,1,141,6.7667,27.4896,0,0,184.4,-1.69631500,53.81805700,0,-3.49021,11,0,-255,0,0,0,0,0,0,0,0
1018,0,140,6.7751,28.4328,0,0,184,-1.69625100,53.81812300,0,-3.58904,11,0,-255,0,0,0,0,0,0,0,0
1019,0,138,6.784,29.3256,0,0,183.8,-1.69618800,53.81819300,0,-3.45661,11,0,-255,0,0,0,0,0,0,0,0
1020,0,137,6.7925,29.916,0,0,183.4,-1.69612500,53.81825900,0,-3.59387,11,0,-255,0,0,0,0,0,0,0,0
1021,0,135,6.8012,30.636,0,0,183.2,-1.69606200,53.81832900,0,-3.51125,11,0,-255,0,0,0,0,0,0,0,0
1022,44,134,6.8101,31.2624,0,0,183,-1.69599900,53.81840100,0,-3.45026,11,0,-255,0,0,0,0,0,0,0,0
1023,73,133,6.8191,31.6656,0,0,182.6,-1.69593400,53.81847200,0,-3.61301,11,0,-255,0,0,0,0,0,0,0,0
1024,76,132,6.8283,31.9176,0,16,182,-1.69586600,53.81854200,0,-3.73887,11,0,-255,0,0,0,0,0,0,0,0
1025,73,130,6.8378,32.5944,0,38,181.8,-1.69579600,53.81861800,0,-3.69299,11,0,-255,0,0,0,0,0,0,0,0
1026,73,129,6.8475,33.3504,0,60,181.4,-1.69572400,53.81869400,0,-3.84562,11,0,-255,0,0,0,0,0,0,0,0
1027,74,128,6.8575,34.1208,0,82,181,-1.69564800,53.81877200,0,-3.74562,11,0,-255,0,0,0,0,0,0,0,0
1028,76,127,6.8675,34.8552,0,85,180.6,-1.69557200,53.81884800,0,-3.66943,11,0,-255,0,0,0,0,0,0,0,0
1029,77,126,6.8776,35.5176,0,64,180.4,-1.69549600,53.81892800,0,-3.64273,11,0,-255,0,0,0,0,0,0,0,0
1030,78,125,6.8882,36.252,0,52,180.2,-1.69541600,53.81901200,0,-3.36082,11,0,-255,0,0,0,0,0,0,0,0
